City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
459,Chesma,RU,53.8111,60.6533,21.04,76,37,18.68,scattered clouds
460,Formosa,AR,-26.1775,-58.1781,78.78,83,0,3.44,clear sky
461,Wuwei,CN,37.9281,102.6414,44.69,12,0,7.2,clear sky
462,Nuevo Casas Grandes,MX,30.4167,-107.9167,51.66,41,100,3.65,overcast clouds
463,Oyama,JP,36.3,139.8,60.82,54,99,8.75,overcast clouds
464,Sechura,PE,-5.5569,-80.8222,67.28,71,66,7.07,broken clouds
465,Vila,PT,42.0304,-8.1588,44.92,83,95,7.54,overcast clouds
466,Elliot Lake,CA,46.3834,-82.6331,28.49,78,39,7.07,scattered clouds
467,Farkhor,TJ,37.4922,69.4036,56.28,22,54,7.05,broken clouds
468,Codrington,AU,-38.2667,141.9667,66.54,90,100,16.46,light rain
469,Husavik,IS,66.0449,-17.3389,39.11,92,26,7.38,scattered clouds
470,Sao Jose Da Coroa Grande,BR,-8.8978,-35.1478,77.31,78,62,4.7,broken clouds
471,Khorixas,NA,-20.3667,14.9667,61.48,35,0,3.29,clear sky
472,Bonthe,SL,7.5264,-12.505,78.01,85,20,2.26,few clouds
473,Nizhnevartovsk,RU,60.9344,76.5531,24.82,86,90,13.42,light snow
474,Kosovo Polje,XK,42.6394,21.0961,45.84,90,75,10.0,drizzle
475,Chumikan,RU,54.7183,135.315,26.74,77,100,35.99,light snow
476,Chokwe,MZ,-24.5333,32.9833,72.82,86,100,6.89,overcast clouds
477,Zambrow,PL,52.9855,22.2432,34.57,89,68,9.42,light snow
478,Pelym,RU,61.0108,61.9978,15.87,86,100,6.89,overcast clouds
479,Veracruz,MX,19.3333,-96.6667,69.87,96,59,1.86,broken clouds
480,Sao Bernardo,BR,-3.3614,-42.4178,76.01,90,99,2.46,overcast clouds
481,Beya,RU,53.0533,90.9139,31.59,63,100,2.71,overcast clouds
482,Bayamo,CU,20.3792,-76.6433,72.12,95,3,4.29,clear sky
483,Igarka,RU,67.4667,86.5833,11.12,92,100,21.85,light snow
484,Massakory,TD,12.996,15.7293,75.65,21,9,8.95,clear sky
485,Umm Kaddadah,SD,13.6017,26.6876,65.66,28,3,16.44,clear sky
486,Krasnoselkup,RU,65.7,82.4667,21.67,95,99,14.18,light snow
487,Buala,SB,-8.145,159.5921,84.38,74,81,10.16,light rain
488,Bilibino,RU,68.0546,166.4372,-21.69,88,4,3.56,clear sky
489,Yatou,CN,37.15,122.3833,44.38,39,72,20.36,broken clouds
490,Aswan,EG,24.0934,32.907,61.66,51,0,7.9,clear sky
491,Baruun-Urt,MN,46.6806,113.2792,14.76,61,1,3.87,clear sky
492,Baikunthpur,IN,23.25,82.55,78.03,38,0,3.6,clear sky
493,Kharsawan,IN,22.8,85.8333,81.79,49,0,2.77,clear sky
494,Chulman,RU,56.8479,124.9104,-10.39,89,100,5.79,overcast clouds
495,Ovsyanka,RU,55.9575,92.5519,34.77,73,44,12.21,scattered clouds
496,Tafresh,IR,34.692,50.013,34.52,70,13,5.1,few clouds
497,Casambalangan,PH,18.3765,122.1274,80.11,83,66,13.38,broken clouds
498,Taltal,CL,-25.4,-70.4833,58.98,85,93,3.36,overcast clouds
499,Lazarev,RU,52.225,141.5131,31.91,98,100,33.38,snow
500,Atambua,ID,-9.1061,124.8925,85.57,60,83,4.56,broken clouds
501,Birao,CF,10.2849,22.7882,67.96,28,76,8.14,broken clouds
502,Araouane,ML,18.9048,-3.5265,74.98,31,99,7.43,overcast clouds
503,Hays,US,30.0502,-98.0336,56.46,40,88,1.32,overcast clouds
504,Mersing,MY,2.4312,103.8405,84.11,79,40,4.61,scattered clouds
505,Yugo-Kamskiy,RU,57.7053,55.5894,24.82,90,100,10.09,overcast clouds
506,Hualmay,PE,-11.0964,-77.6139,64.51,86,99,6.91,overcast clouds
507,Edd,ER,13.9297,41.6925,79.7,70,20,1.5,few clouds
508,Shubarkuduk,KZ,49.1447,56.4872,33.08,97,100,6.33,overcast clouds
509,Saint Anthony,US,45.0205,-93.218,30.13,57,1,1.99,clear sky
510,Choix,MX,26.7092,-108.3219,71.42,51,97,2.62,overcast clouds
511,Petatlan,MX,17.5167,-101.2667,74.1,93,6,3.89,clear sky
512,Voh,NC,-20.9667,164.7,83.89,62,100,8.46,overcast clouds
513,Kavaratti,IN,10.5669,72.642,81.39,76,84,8.03,broken clouds
514,Vila Do Maio,CV,15.1333,-23.2167,77.79,78,4,16.69,clear sky
515,Gazanjyk,TM,39.2446,55.5154,54.97,45,29,2.33,scattered clouds
516,Yumen,CN,40.2833,97.2,35.87,23,5,27.34,clear sky
517,Bull Savanna,JM,17.8868,-77.5902,72.77,85,56,5.64,broken clouds
518,Marienburg,PL,54.0359,19.0266,39.11,81,88,16.71,overcast clouds
519,Jamsa,FI,61.8642,25.19,28.35,99,94,3.29,overcast clouds
520,Giulesti,RO,47.8167,23.9333,38.98,96,100,2.39,overcast clouds
521,Padre Bernardo,BR,-15.35,-48.5,70.81,91,100,1.59,moderate rain
522,Ariquemes,BR,-9.9133,-63.0408,73.26,97,100,2.15,overcast clouds
523,Pyshchug,RU,58.8873,45.7134,17.37,89,100,11.48,overcast clouds
524,Prince Rupert,CA,54.3161,-130.3201,42.49,82,90,10.36,light rain
525,Takaka,NZ,-40.85,172.8,61.56,84,100,2.86,overcast clouds
526,Thanatpin,MM,17.2119,96.3033,89.78,58,10,2.68,clear sky
527,Sorland,NO,67.667,12.6934,35.67,76,100,27.31,light rain
528,Marshall,US,34.3834,-86.3333,38.39,66,1,6.91,clear sky
529,Abonnema,NG,4.7084,6.7931,76.64,90,51,3.91,broken clouds
530,Puerto Leguizamo,CO,-0.1934,-74.7819,72.37,98,100,1.83,overcast clouds
531,Raudeberg,NO,61.9875,5.1352,43.47,95,100,5.99,overcast clouds
532,Ilhabela,BR,-23.7781,-45.3581,66.88,85,48,6.89,scattered clouds
533,Almaty,KZ,43.25,76.95,40.91,65,40,2.24,smoke
534,Salur,IN,18.5333,83.2167,84.07,70,28,3.15,scattered clouds
535,Sorong,ID,-0.8833,131.25,84.65,69,36,6.78,scattered clouds
536,Khulo,GE,41.644,42.3129,40.93,58,5,2.68,clear sky
537,Esna,EG,25.2934,32.554,61.86,55,0,5.55,clear sky
538,Jackson,US,42.4165,-122.8345,40.05,89,1,0.0,clear sky
539,Kirakira,SB,-10.4544,161.9205,82.81,77,89,6.73,overcast clouds
540,Seymchan,RU,62.8833,152.4333,-25.65,99,98,0.69,overcast clouds
541,Kuhdasht,IR,33.535,47.6061,44.11,65,3,1.83,clear sky
542,Entre Rios,BR,-11.9419,-38.0844,70.86,98,75,2.28,broken clouds
543,Bistra,RO,46.3833,23.1,37.72,98,100,0.87,overcast clouds
544,Ornskoldsvik,SE,63.2909,18.7153,13.15,100,74,6.91,broken clouds
545,Stawell,AU,-37.05,142.7667,73.47,55,100,10.94,light rain
546,Ajdabiya,LY,30.7554,20.2263,62.62,50,91,13.98,overcast clouds
547,Adrar,MR,20.5022,-10.0711,73.31,45,100,8.68,overcast clouds
548,Dubai,AE,25.2582,55.3047,85.21,41,0,4.61,clear sky
549,Hauterive,FR,46.0901,3.4459,42.03,77,100,6.46,overcast clouds
550,Castelo Do Piaui,BR,-5.3222,-41.5525,78.01,65,100,3.42,light rain
551,Tevriz,RU,57.509,72.4042,25.07,85,100,9.8,overcast clouds
552,Leh,IN,34.1667,77.5833,20.79,42,0,2.53,clear sky
553,Mayumba,GA,-3.432,10.6554,75.02,94,100,10.22,heavy intensity rain
554,Mbigou,GA,-1.9005,11.906,67.15,99,100,2.89,light rain
555,Paamiut,GL,61.994,-49.6678,12.13,75,1,7.09,clear sky
556,Santa Rosa,PH,14.3122,121.1114,90.09,65,78,14.14,broken clouds
557,Imeni Vorovskogo,RU,55.7233,38.3414,23.29,93,23,5.19,few clouds
558,Hoquiam,US,46.9809,-123.8893,48.29,95,90,5.75,overcast clouds
559,Kulhudhuffushi,MV,6.6221,73.07,81.41,75,85,11.43,overcast clouds
560,Otane,NZ,-39.8833,176.6333,62.38,69,99,7.27,overcast clouds
561,High Level,CA,58.5169,-117.136,8.71,85,90,10.36,light snow
562,Gizo,SB,-8.103,156.8419,85.28,69,15,8.57,light rain
563,Itarema,BR,-2.9248,-39.9167,80.2,79,95,13.98,overcast clouds
564,Ostrovnoy,RU,68.0531,39.5131,21.27,94,43,13.27,scattered clouds
565,Alyangula,AU,-13.8483,136.4192,89.62,53,49,7.81,scattered clouds
566,Caravelas,BR,-17.7125,-39.2481,69.42,87,100,3.94,overcast clouds
567,Chandler,US,33.3062,-111.8412,73.45,30,1,1.01,clear sky
568,Bardiyah,LY,31.7561,25.0865,62.38,53,75,10.47,broken clouds
569,Chengdu,CN,30.6667,104.0667,58.89,44,0,4.47,clear sky
570,Stokmarknes,NO,68.5646,14.9108,39.49,93,75,3.44,light shower snow
571,Port-Gentil,GA,-0.7193,8.7815,79.2,86,87,7.14,light rain
572,Karratha,AU,-20.7377,116.8463,90.1,45,79,16.44,broken clouds
573,Benguela,AO,-12.5763,13.4055,76.57,82,86,1.92,overcast clouds
574,Zhanaozen,KZ,43.3,52.8,45.21,56,0,4.9,clear sky
575,Svetlyy,RU,54.675,20.1347,43.97,87,96,17.16,overcast clouds
576,Bayir,TR,37.2687,28.2167,47.23,95,100,5.79,overcast clouds
577,Erdenet,MN,49.0333,104.0833,19.08,50,72,3.06,broken clouds
578,Hay River,CA,60.8156,-115.7999,13.98,85,90,18.41,snow
579,Mount Isa,AU,-20.7333,139.5,98.37,20,40,6.91,scattered clouds
580,Le Havre,FR,49.4938,0.1077,39.9,77,0,10.36,clear sky
581,Virden,US,39.5009,-89.7679,26.78,67,2,2.3,clear sky
582,Diamantino,BR,-14.4086,-56.4461,74.14,92,99,3.74,light rain
583,Sikonge,TZ,-5.6333,32.7667,72.39,66,96,2.93,overcast clouds
584,Miyako,JP,39.6367,141.9525,46.89,74,69,8.55,broken clouds
585,San Francisco,US,37.7749,-122.4194,61.32,77,20,1.99,few clouds
586,Garoua,CM,9.3,13.4,73.47,31,21,2.35,few clouds
587,Kalmunai,LK,7.4167,81.8167,77.74,88,100,7.16,overcast clouds
588,Lavras,BR,-21.2453,-44.9997,60.75,98,19,4.99,few clouds
589,Cartagena,CO,10.3997,-75.5144,80.22,89,40,2.3,scattered clouds
590,Ghanzi,BW,-21.5667,21.7833,68.4,18,81,9.71,broken clouds
591,Aalen,DE,48.8378,10.0933,33.21,93,8,5.93,clear sky
592,Oskemen,KZ,49.9565,82.6119,33.76,93,90,15.66,shower snow
593,Tanuku,IN,16.75,81.7,86.36,66,19,2.19,few clouds
594,Khasan,RU,42.4308,130.6434,26.96,44,23,24.02,few clouds
595,Arrifes,PT,37.7667,-25.7,66.24,88,40,16.11,scattered clouds
596,Cairns,AU,-16.9167,145.7667,94.06,67,5,6.91,clear sky
597,Atamanovka,RU,51.93,113.63,3.63,57,7,3.18,clear sky
598,Skibbereen,IE,51.55,-9.2667,35.4,72,2,3.96,clear sky
599,Kailua,US,21.4022,-157.7394,78.78,66,90,12.66,light rain
600,La Rioja,ES,42.25,-2.5,38.48,99,100,4.41,light rain
601,Kieta,PG,-6.2167,155.6333,84.52,71,72,4.79,broken clouds
602,Totness,SR,5.8833,-56.3167,77.18,91,71,7.96,broken clouds
603,Ancud,CL,-41.8697,-73.8203,47.43,93,48,3.91,scattered clouds
604,Cavalcante,BR,-13.7975,-47.4583,68.54,88,98,0.85,overcast clouds
605,Gannan,CN,47.9147,123.5031,20.62,52,100,16.98,overcast clouds
606,Russell,US,32.3502,-85.1999,45.68,62,21,9.13,few clouds
607,Dabakala,CI,8.3667,-4.4333,73.2,72,7,2.98,clear sky
608,Pudozh,RU,61.8099,36.5345,8.28,97,43,1.68,scattered clouds
609,Katherine,AU,-14.4667,132.2667,102.52,29,76,8.05,broken clouds
610,Drayton Valley,CA,53.2168,-114.9854,37.9,71,68,11.68,broken clouds
611,Bairiki,KI,1.3292,172.9752,82.4,78,20,8.05,few clouds
612,Boa Vista,BR,2.8197,-60.6733,78.78,89,40,3.44,scattered clouds
613,Pushchino,RU,54.8339,37.6264,19.15,89,60,4.68,broken clouds
614,Hazorasp,UZ,41.3194,61.0742,40.84,47,6,5.77,clear sky
615,Kungurtug,RU,50.5994,97.5228,20.01,59,79,1.79,broken clouds
616,Gwadar,PK,25.1216,62.3254,78.13,31,29,5.93,scattered clouds
617,Bosobolo,CD,4.1833,19.9,70.74,82,97,1.43,overcast clouds
618,Lahaina,US,20.8783,-156.6825,76.75,90,32,7.72,scattered clouds
619,Saint-Francois,FR,46.4154,3.9054,41.68,78,90,8.05,overcast clouds
620,Cidreira,BR,-30.1811,-50.2056,68.43,73,7,7.05,clear sky
621,Sangar,RU,63.9242,127.4739,-23.01,96,47,0.76,scattered clouds
622,Hobyo,SO,5.3505,48.5268,81.18,66,84,8.39,broken clouds
623,Urusha,RU,54.05,122.9,8.08,59,100,8.37,overcast clouds
624,Tautira,PF,-17.7333,-149.15,78.82,78,90,13.73,overcast clouds
625,Udachnyy,RU,66.4167,112.4,-29.7,100,89,6.69,overcast clouds
626,Passagem Franca,BR,-6.1797,-43.7836,75.34,70,100,3.36,overcast clouds
627,Wakkanai,JP,45.4094,141.6739,33.78,64,75,29.93,light shower snow
628,Bardstown,US,37.8092,-85.4669,29.89,86,1,0.0,clear sky
629,Kangaatsiaq,GL,68.3065,-53.4641,19.69,76,86,10.54,overcast clouds
630,Malanville,BJ,11.8685,3.3899,73.67,24,2,4.65,clear sky
631,Kuusamo,FI,65.9667,29.1833,1.44,85,0,1.14,clear sky
632,Vanimo,PG,-2.6741,141.3028,84.49,74,57,6.02,broken clouds
633,Cabedelo,BR,-6.9811,-34.8339,77.67,80,81,8.43,broken clouds
634,Naifaru,MV,5.4444,73.3657,81.43,77,95,14.52,overcast clouds
635,Ust-Kan,RU,50.9276,84.761,28.35,78,100,19.35,snow
636,Stavropol,RU,45.0428,41.9733,41.29,77,0,4.47,clear sky
637,Ligayan,PH,4.6533,119.4706,83.93,72,94,7.67,overcast clouds
638,Emba,KZ,48.8264,58.1442,34.0,99,100,7.54,light rain
639,Nantucket,US,41.2835,-70.0995,43.14,71,100,27.54,overcast clouds
640,Along,IN,28.1667,94.7667,73.96,48,83,2.19,broken clouds
641,Jammu,IN,32.7333,74.8667,59.31,18,0,1.19,clear sky
642,Kandi,BJ,11.1342,2.9386,73.47,24,6,3.94,clear sky
643,Najran,SA,17.4924,44.1277,68.65,25,19,1.45,few clouds
644,Sinnamary,GF,5.3833,-52.95,77.45,88,75,5.55,broken clouds
645,Krasnorechenskiy,RU,44.6265,135.3532,13.3,88,100,16.67,overcast clouds
646,Awbari,LY,26.5921,12.7805,61.74,44,89,4.76,overcast clouds
647,San Felipe,VE,10.3399,-68.7425,71.44,99,59,1.16,broken clouds
648,Mezen,RU,65.8522,44.24,16.75,90,100,7.63,overcast clouds
649,Soe,ID,-9.8607,124.284,85.53,46,66,6.85,broken clouds
650,Poya,NC,-21.35,165.15,82.24,67,100,8.79,overcast clouds
651,Severodvinsk,RU,64.5635,39.8302,21.31,88,82,12.88,broken clouds
652,Pedernales,DO,18.0384,-71.744,77.92,78,46,2.75,scattered clouds
653,Monkey Bay,MW,-14.0728,34.9201,82.58,54,96,2.3,overcast clouds
654,Lac Du Bonnet,CA,50.2536,-96.0612,13.3,85,68,8.05,broken clouds
655,Vostochnyy,RU,55.8167,37.8667,22.98,88,33,6.02,scattered clouds
656,Visby,SE,57.6409,18.296,39.85,75,75,18.41,broken clouds
657,Yeppoon,AU,-23.1333,150.7333,80.38,70,47,13.02,scattered clouds
658,Sakakah,SA,29.9697,40.2064,51.37,59,0,3.87,clear sky
659,Shenjiamen,CN,29.9576,122.298,47.61,49,45,18.37,scattered clouds
660,Goderich,CA,43.7501,-81.7165,36.91,60,99,12.66,light rain
661,Pfullingen,DE,48.4646,9.228,36.41,88,13,4.99,few clouds
662,Filingue,NE,14.3521,3.3168,76.15,23,1,10.0,clear sky
663,Ketchikan,US,55.3422,-131.6461,39.18,93,90,3.44,light rain
664,Jaguey Grande,CU,22.5269,-81.1286,74.05,93,11,4.79,few clouds
665,Wanaka,NZ,-44.7,169.15,64.15,57,45,4.76,scattered clouds
666,Lahij,YE,13.1667,44.5833,74.01,73,43,0.85,scattered clouds
667,Acarau,BR,-2.8856,-40.12,80.02,80,92,14.0,light rain
668,Sobolevo,RU,54.4299,31.8996,22.23,82,80,4.32,broken clouds
669,Progreso,MX,21.2833,-89.6667,74.1,65,0,12.41,clear sky
670,Mohacs,HU,45.9931,18.6831,44.06,77,100,8.32,overcast clouds
671,Longyan,CN,25.1072,117.0225,60.17,64,96,3.18,overcast clouds
672,Moranbah,AU,-22.0016,148.0466,94.62,20,67,7.4,broken clouds
673,Beyneu,KZ,45.3167,55.2,44.08,73,21,7.18,few clouds
674,Sur,OM,22.5667,59.5289,80.73,40,74,9.53,broken clouds
675,Esso,RU,55.9333,158.7,13.68,97,54,4.97,broken clouds
676,Chippewa Falls,US,44.9369,-91.3929,26.98,60,90,0.0,overcast clouds
677,Banikoara,BJ,11.2985,2.4386,73.15,25,2,3.22,clear sky
678,Tigil,RU,57.8,158.6667,11.95,88,6,3.65,clear sky
679,Tevaitoa,PF,-16.7833,-151.5,81.0,76,100,10.6,overcast clouds
680,Ortigueira,BR,-24.2083,-50.9494,62.04,62,48,0.83,scattered clouds
681,Saint-Louis,SN,16.3333,-15.0,80.15,23,93,9.73,overcast clouds
682,Rovaniemi,FI,66.5,25.7167,8.01,92,0,2.3,clear sky
683,Taybad,IR,34.74,60.7756,63.93,24,99,4.36,overcast clouds
684,Trairi,BR,-3.2778,-39.2689,79.97,79,100,11.61,overcast clouds
685,Bathsheba,BB,13.2167,-59.5167,79.41,78,40,13.8,scattered clouds
686,Mwanza,TZ,-2.5167,32.9,75.0,64,49,5.77,light rain
687,San Jose De Guanipa,VE,8.8872,-64.1651,73.99,87,98,8.37,overcast clouds
688,Lamu,KE,-2.2717,40.902,84.42,74,92,6.67,overcast clouds
689,Inta,RU,66.0317,60.1659,5.7,96,100,9.98,light snow
690,Jumla,NP,29.2747,82.1838,60.48,15,0,5.08,clear sky
691,Porto Santo,PT,33.072,-16.3415,68.38,77,40,11.5,scattered clouds
